CUST_ID,INITIALS,CUST_NAME,ADDRESS1,ADDRESS2,ADDRESS3,CITY,STATE,COUNTRY,PIN_NO,MOBILE_NUMBER,EMAIL_ID,PAN,GENDER,BIRTH_DATE,AGE,CUST_TYPE,KYC_STATUS,DELIVERY_CHANNEL,RECORD_INSERT_DATE,PROCESSED_FLAG,PROCESSED_DATE,CHEQUE_NO,EFFECT_DATE,POL_NUM_TXT,REG_NO,ENGINE_NO,CHASSIS_NO,COVERNOTE_NO,PROPOSAL_NO,ENDORSEMENT_EFF_DATE,DOC_ID,VENDOR_PRIORITY,VENDOR_NAME,TELEPHONE_NO,NOMINEE_NAME,RELATIONSHIP,POLICY_NO,E_POLICY_NO,ISSUED_DATE,MAKER,MODEL_NO,BODY_TYPE,MANUFACTURE_YEAR,SEATING_CAPACITY,PREMIUM_AMOUNT,RECEIPT_DATE
7397,A,Anand,Bhopal,Bhopal,Bhopal,Bhopal,MP,Oman,762936,328027119,Anand22@yahoo.com,Ana126A,Male,01/10/2004,22,Loyal ,CustomerIdentificationProgram,courier,01/10/2004,TRUE,01/10/2004,844105684,01/10/2004,364,3357,3784,3268,8372,4500,09/12/1997,5,3,DriStickDecalCorp,782381,Anand,SINGLE,5852,7872,18/10/2004,RTA,5750,All,2008,10,240144,21/09/2001
2674,N,Neeraj,maysur,maysur,maysur,maysur,Gujarat,Brazil,284314,272782850,Neeraj28@yahoo.com,Nee442N,Female,03/01/1994,28,Impulsive,OngoingMonitoring,courier,03/01/1994,FALSE,03/01/1994,210655930,03/01/1994,711,3005,3366,4147,4904,5491,22/08/1995,41,1,AlmaMaterLLC,183541,Neeraj,MARRID,3668,1627,25/02/2006, ACS ,414,All,2012,2,57904,19/02/2004
4819,V,Vinay,maysur,maysur,maysur,maysur,UP,Albania,138477,660012853,Vinay51@yahoo.com,Vin321V,Transgender,15/07/1993,51,Loyal ,CustomerIdentificationProgram,courier,15/07/1993,FALSE,15/07/1993,984525632,15/07/1993,229,1924,3362,3922,7925,7371,02/11/1991,24,1,ImprintInc,552028,Vinay,MARRID,7562,525,26/08/2000,sinoploxpvt,4661,All,2013,11,961945,18/07/2003
7911,T,Tarun,maysur,maysur,maysur,maysur,MP,India,762690,905941316,Tarun24@yahoo.com,Tar154T,Male,10/10/1990,24,Potential ,OngoingMonitoring,G-Mail,10/10/1990,FALSE,10/10/1990,276141288,10/10/1990,504,2272,2145,4506,915,5700,07/07/2007,28,2,AuthenticStreeSignsInc,702368,Tarun,MARRID,7168,9161,15/06/2008,RTO,9621,All,2009,6,937168,03/01/2001
7927,N,Nikhil,Chicago,Chicago,Chicago,Chicago,MP,Albania,568782,615782510,Nikhil39@gmail.com,Nik649N,Male,08/06/1990,39,Potential ,CustomerDueDiligence,courier,08/06/1990,FALSE,08/06/1990,411177645,08/06/1990,187,2531,2656,3822,1113,2388,17/10/1995,34,3,BroderBros,483235,Nikhil,MARRID,7856,5946,17/09/1992,Maruti.pvt,9633,All,2016,11,296915,11/11/1994
210,S,Sonali,Missouri,Missouri,Missouri,Missouri,Goa,Oman,735359,72955448,Sonali44@gmail.com,Son956S,Female,28/09/2003,44,Loyal ,CustomerIdentificationProgram,G-Mail,28/09/2003,FALSE,28/09/2003,358802229,28/09/2003,289,3084,2933,3907,2633,275,28/02/1996,43,2,ImprintInc,503055,Sonali,MARRID,1252,1400,22/11/2000,RTO,1203,All,1998,4,123107,10/05/2007
7316,S,Sachin,Kentucky,Kentucky,Kentucky,Kentucky,Kerala,India,462684,999755239,Sachin53@yahoo.com,Sac935S,Female,22/06/1995,53,Potential ,CustomerDueDiligence,courier,22/06/1995,FALSE,22/06/1995,102799123,22/06/1995,380,3111,4830,3899,1860,8837,07/04/1996,13,3,BroderBros,273974,Sachin,SINGLE,302,6006,23/08/1993,Maruti.pvt,1870,All,1998,5,990174,03/05/1994
5857,T,Tarun,Missouri,Missouri,Missouri,Missouri,Jharkhand,Albania,626026,943324369,Tarun41@rediff.co.in,Tar941T,Female,07/10/1995,41,Potential ,CustomerDueDiligence,courier,07/10/1995,TRUE,07/10/1995,261889801,07/10/1995,645,4708,2811,2461,2730,4407,23/05/2008,15,1,BroderBros,712166,Tarun,SINGLE,9284,9655,31/08/1997, ACS ,3498,All,2014,8,464670,04/05/2003
3473,K,Kapil,maysur,maysur,maysur,maysur,Jharkhand,India,715575,667566805,Kapil16@gmail.com,Kap919K,Female,15/02/2002,16,Impulsive,CustomerDueDiligence,courier,15/02/2002,FALSE,15/02/2002,840288280,15/02/2002,909,1054,4950,4294,9235,4192,03/07/2000,14,1,ImprintInc,472464,Kapil,MARRID,644,9129,29/12/2002, ACS ,7951,All,1997,10,805886,31/03/1990
4803,S,Sonali,Chicago,Chicago,Chicago,Chicago,UP,Albania,902075,822646209,Sonali51@gmail.com,Son182S,Transgender,27/03/2005,51,Impulsive,OngoingMonitoring,courier,27/03/2005,FALSE,27/03/2005,606349105,27/03/2005,100,2046,2006,2845,5881,6633,22/04/1990,37,4,ImprintInc,353949,Sonali,SINGLE,5257,1399,26/07/2004, ACS ,5722,All,2009,3,935189,12/11/1993
3763,S,Sachin,Oregon,Oregon,Oregon,Oregon,MP,Oman,283171,558010825,Sachin59@gmail.com,Sac584S,Transgender,24/02/2006,59,New ,CustomerIdentificationProgram,courier,24/02/2006,TRUE,24/02/2006,788241871,24/02/2006,714,4757,4561,3715,7740,782,19/04/2005,24,4,DriStickDecalCorp,892938,Sachin,MARRID,7620,6231,01/09/1997,sinoploxpvt,9908,All,1993,5,417720,16/09/2000
4736,S,Smith,Nevada,Nevada,Nevada,Nevada,Gujarat,India,300001,930118173,Smith49@rediff.co.in,Smi424S,Female,05/03/1992,49,Impulsive,CustomerIdentificationProgram,G-Mail,05/03/1992,FALSE,05/03/1992,691698623,05/03/1992,501,1491,2167,3281,2460,4176,28/05/1997,14,1,AlmaMaterLLC,733055,Smith,SINGLE,1745,3364,15/10/2005, ACS ,6273,All,2000,1,543614,20/09/2003
1145,A,Abhishek,Nagpur,Nagpur,Nagpur,Nagpur,Gujarat,Peru,643261,365358604,Abhishek26@rediff.co.in,Abh225A,Female,19/07/1995,26,Impulsive,CustomerIdentificationProgram,courier,19/07/1995,FALSE,19/07/1995,147690141,19/07/1995,649,2482,2149,2816,2259,680,05/02/1999,35,2,BroderBros,402836,Abhishek,MARRID,5293,5150,25/04/1995,sinoploxpvt,6096,All,2006,8,978575,15/09/1998
9790,S,Subba,Los Angeles,Los Angeles,Los Angeles,Los Angeles,MP,Afghanistan,331846,703076939,Subba50@yahoo.com,Sub424S,Transgender,02/01/1999,50,Potential ,OngoingMonitoring,courier,02/01/1999,FALSE,02/01/1999,303639844,02/01/1999,529,3461,3968,2142,7711,430,20/02/2003,32,1,AlmaMaterLLC,573390,Subba,MARRID,1855,7294,23/01/2008,RTO,6970,All,1998,11,512144,07/12/1995
1495,N,Neeraj,Houston,Houston,Houston,Houston,Gujarat,Brazil,998594,760112092,Neeraj22@gmail.com,Nee192N,Transgender,03/07/2003,22,Loyal ,CustomerDueDiligence,G-Mail,03/07/2003,TRUE,03/07/2003,178255634,03/07/2003,962,2078,3206,2135,6681,1737,27/04/2009,48,3,BroderBros,812300,Neeraj,MARRID,5677,9121,17/03/1995,RTA,1499,All,1999,11,401439,10/06/1992
7686,T,Tesla,Missouri,Missouri,Missouri,Missouri,MP,Albania,876753,924761421,Tesla28@rediff.co.in,Tes587T,Female,21/08/1996,28,Impulsive,CustomerDueDiligence,courier,21/08/1996,TRUE,21/08/1996,125707081,21/08/1996,360,3112,2884,3509,557,1179,01/01/2008,13,3,ClubColorsBuyer,672056,Tesla,MARRID,9162,8463,13/04/2008,RTA,3624,All,1995,8,721585,19/09/2002
2479,S,Suraj,Bhopal,Bhopal,Bhopal,Bhopal,Kerala,India,618547,383968150,Suraj19@gmail.com,Sur600S,Transgender,30/04/1998,19,Loyal ,CustomerDueDiligence,courier,30/04/1998,TRUE,30/04/1998,433894124,30/04/1998,323,3584,3472,3925,7720,6005,20/09/1998,5,2,BroderBros,112407,Suraj,MARRID,6530,6839,21/10/1999,sinoploxpvt,8892,All,1994,4,476158,04/07/1998
4615,S,Subba,California,California,California,California,Goa,Afghanistan,867969,591198155,Subba57@rediff.co.in,Sub361S,Male,22/10/1991,57,New ,CustomerIdentificationProgram,courier,22/10/1991,TRUE,22/10/1991,553914924,22/10/1991,384,4981,4257,4368,5262,3397,07/01/2001,29,2,ClubColorsBuyer,583514,Subba,MARRID,3348,6590,09/03/1995,Maruti.pvt,3803,All,2016,11,486777,22/06/2003
9254,A,Abhishek,Ohio,Ohio,Ohio,Ohio,Jharkhand,Afghanistan,444558,40564754,Abhishek29@rediff.co.in,Abh971A,Transgender,15/07/2005,29,Loyal ,CustomerDueDiligence,courier,15/07/2005,TRUE,15/07/2005,215645513,15/07/2005,270,2162,3732,4409,3965,6756,19/10/1998,37,1,AlmaMaterLLC,592347,Abhishek,SINGLE,5474,2130,24/08/2004,RTA,5699,All,1998,10,277786,06/11/2009
6146,A,Anand,Ohio,Ohio,Ohio,Ohio,Kerala,Albania,455302,604075881,Anand18@rediff.co.in,Ana361A,Female,24/07/1996,18,Loyal ,CustomerIdentificationProgram,courier,24/07/1996,FALSE,24/07/1996,440091286,24/07/1996,183,3137,2399,2364,7651,4327,03/09/1998,11,4,ClubColorsBuyer,432825,Anand,MARRID,3988,3389,17/11/2005,Maruti.pvt,5991,All,2012,8,729928,07/05/1990
4855,V,Vinay,Oregon,Oregon,Oregon,Oregon,Gujarat,India,639033,407332529,Vinay24@yahoo.com,Vin338V,Transgender,19/05/2006,24,Potential ,CustomerIdentificationProgram,G-Mail,19/05/2006,FALSE,19/05/2006,826437791,19/05/2006,830,1967,4395,2072,989,4008,09/10/2000,42,1,BroderBros,482608,Vinay,MARRID,2774,6208,04/01/1990, ACS ,2573,All,2003,4,424662,25/02/1997
1525,N,Nikhil,California,California,California,California,Andhra Pradesh,Peru,244975,553516945,Nikhil47@yahoo.com,Nik524N,Male,14/11/2007,47,Potential ,OngoingMonitoring,courier,14/11/2007,FALSE,14/11/2007,350441304,14/11/2007,972,4688,2112,3068,6518,3065,11/11/1996,3,1,ImprintInc,402904,Nikhil,SINGLE,5712,9367,13/08/2000, ACS ,164,All,1998,8,462788,08/05/2005
4574,S,Smith,Texas,Texas,Texas,Texas,Gujarat,India,989000,627425831,Smith29@yahoo.com,Smi224S,Female,12/11/1995,29,Potential ,CustomerDueDiligence,courier,12/11/1995,FALSE,12/11/1995,443159260,12/11/1995,212,3940,4398,3325,2373,5676,28/06/2005,40,4,BroderBros,762720,Smith,MARRID,3837,6914,07/04/2008,RTA,8916,All,2010,8,757766,14/07/1996
988,K,Kapil,Banglore,Banglore,Banglore,Banglore,Jharkhand,Afghanistan,954778,267334485,Kapil25@yahoo.com,Kap566K,Male,01/06/1995,25,Impulsive,OngoingMonitoring,G-Mail,01/06/1995,TRUE,01/06/1995,212609976,01/06/1995,439,3160,3086,3160,158,1899,13/11/1993,9,4,AlmaMaterLLC,822229,Kapil,SINGLE,1790,1314,04/09/1993,RTO,684,All,2001,9,852462,16/05/2005
2193,S,Suraj,California,California,California,California,UP,Brazil,570043,447173744,Suraj36@gmail.com,Sur830S,Female,04/09/1996,36,Potential ,CustomerIdentificationProgram,G-Mail,04/09/1996,TRUE,04/09/1996,874198961,04/09/1996,607,3265,2051,4169,4381,2708,02/08/1992,0,2,AuthenticStreeSignsInc,392508,Suraj,MARRID,8302,4918,27/12/1993, ACS ,4763,All,1991,6,406093,31/05/2005
5905,P,Parul,hyd,hyd,hyd,hyd,Andhra Pradesh,Pakistan,716049,27180175,Parul32@rediff.co.in,Par379P,Male,18/06/1993,32,Loyal ,CustomerIdentificationProgram,G-Mail,18/06/1993,FALSE,18/06/1993,281752015,18/06/1993,146,2055,3814,4990,868,246,23/04/1998,27,2,DriStickDecalCorp,583625,Parul,SINGLE,8983,2259,25/11/1998, ACS ,5126,All,2004,10,258148,22/03/1998
2654,N,Neeraj,hyd,hyd,hyd,hyd,Goa,Oman,364934,251691664,Neeraj42@yahoo.com,Nee385N,Transgender,18/03/2001,42,Impulsive,CustomerDueDiligence,courier,18/03/2001,TRUE,18/03/2001,170415413,18/03/2001,626,1095,3829,3277,34,7803,19/07/2009,36,1,AuthenticStreeSignsInc,852795,Neeraj,SINGLE,4726,2226,19/09/1998,RTO,6006,All,2010,8,34947,28/07/1997
3023,S,Siya,Texas,Texas,Texas,Texas,UP,Pakistan,475701,591363322,Siya26@yahoo.com,Siy711S,Transgender,12/11/1997,26,Impulsive,CustomerIdentificationProgram,G-Mail,12/11/1997,TRUE,12/11/1997,572820715,12/11/1997,308,4428,2471,2268,9717,2985,25/04/2008,27,2,ImprintInc,782202,Siya,MARRID,475,5723,21/05/1999,sinoploxpvt,5903,All,2018,11,981954,23/04/1991
999,V,Vinay,Delhi,Delhi,Delhi,Delhi,Goa,Albania,947361,639436123,Vinay35@gmail.com,Vin545V,Female,15/05/1999,35,Potential ,OngoingMonitoring,courier,15/05/1999,FALSE,15/05/1999,753131308,15/05/1999,823,3302,4689,2747,6471,3212,14/06/1995,14,2,BroderBros,853378,Vinay,SINGLE,6786,6636,02/06/1996, ACS ,1038,All,2018,4,773070,01/02/2008
1752,S,Sonali,maysur,maysur,maysur,maysur,Bihar,Albania,841964,360817357,Sonali16@gmail.com,Son246S,Transgender,07/01/2003,16,New ,CustomerDueDiligence,courier,07/01/2003,FALSE,07/01/2003,856735998,07/01/2003,982,2831,2818,2619,9588,2512,29/04/1995,36,3,AlmaMaterLLC,513721,Sonali,MARRID,7775,2460,31/05/2007,Maruti.pvt,9925,All,1990,5,626887,16/12/2006
6458,N,Nikhil,pune,pune,pune,pune,MP,Peru,682549,692641275,Nikhil57@rediff.co.in,Nik761N,Transgender,01/06/1997,57,New ,CustomerDueDiligence,courier,01/06/1997,TRUE,01/06/1997,542573333,01/06/1997,628,1447,2789,3182,9623,2164,30/10/1999,2,3,ImprintInc,512613,Nikhil,MARRID,2044,9466,06/03/1998, ACS ,9908,All,2017,7,335029,23/11/1991
5561,N,Nikhil,Chicago,Chicago,Chicago,Chicago,Bihar,Peru,349033,815255940,Nikhil26@gmail.com,Nik105N,Transgender,21/09/2006,26,Loyal ,CustomerDueDiligence,courier,21/09/2006,TRUE,21/09/2006,332365767,21/09/2006,800,2044,2244,3166,4508,9625,29/09/1997,35,4,BroderBros,883680,Nikhil,MARRID,4644,3124,27/05/1995,Maruti.pvt,9412,All,2018,8,339634,25/02/1994
6391,S,Smith,Texas,Texas,Texas,Texas,UP,Peru,229522,602755178,Smith59@yahoo.com,Smi726S,Male,22/11/2001,59,Potential ,CustomerIdentificationProgram,G-Mail,22/11/2001,FALSE,22/11/2001,639979513,22/11/2001,189,2601,2525,3707,8689,1998,17/10/1997,8,2,ImprintInc,182122,Smith,SINGLE,2960,6296,16/07/1993,RTA,3078,All,2018,9,193001,03/10/1998
1119,S,Sachin,Texas,Texas,Texas,Texas,Jharkhand,India,759986,591173807,Sachin58@rediff.co.in,Sac338S,Male,08/01/2001,58,Potential ,CustomerIdentificationProgram,courier,08/01/2001,TRUE,08/01/2001,573258769,08/01/2001,882,3816,2150,2259,7877,5265,17/07/2007,6,2,AuthenticStreeSignsInc,503388,Sachin,MARRID,5413,1628,09/03/2004,RTO,2405,All,1998,4,157768,25/01/1992
8571,V,Vinay,Houston,Houston,Houston,Houston,Jharkhand,Brazil,631275,528239392,Vinay32@rediff.co.in,Vin117V,Transgender,06/12/2005,32,Potential ,CustomerDueDiligence,courier,06/12/2005,TRUE,06/12/2005,476515430,06/12/2005,486,4609,2267,4698,8740,3130,29/04/1996,26,1,ClubColorsBuyer,223896,Vinay,MARRID,8446,4450,28/05/1995,sinoploxpvt,9788,All,1997,1,461322,02/10/1995
5013,S,Sonali,California,California,California,California,Kerala,Brazil,148901,579720256,Sonali37@rediff.co.in,Son219S,Transgender,28/05/1999,37,Impulsive,CustomerIdentificationProgram,G-Mail,28/05/1999,TRUE,28/05/1999,205900741,28/05/1999,625,1716,2325,4986,998,7076,24/10/1995,32,1,ClubColorsBuyer,792261,Sonali,MARRID,7185,6410,14/06/2003,RTA,1837,All,2007,10,33225,18/01/1994
8911,S,Sonali,Banglore,Banglore,Banglore,Banglore,Jharkhand,Oman,137314,836553442,Sonali33@rediff.co.in,Son464S,Male,20/01/2008,33,Potential ,CustomerIdentificationProgram,courier,20/01/2008,TRUE,20/01/2008,874290095,20/01/2008,411,4466,4618,2208,5911,8831,04/10/1999,16,4,DriStickDecalCorp,862775,Sonali,MARRID,2283,1530,14/02/2001,RTA,1986,All,2000,1,262155,03/11/2004
5118,A,Abhishek,Oregon,Oregon,Oregon,Oregon,MP,Oman,266249,81821224,Abhishek16@yahoo.com,Abh275A,Transgender,08/04/2008,16,Potential ,OngoingMonitoring,G-Mail,08/04/2008,FALSE,08/04/2008,794324933,08/04/2008,330,3696,3958,4306,9559,8409,23/08/2006,2,3,DriStickDecalCorp,713425,Abhishek,MARRID,2284,2736,04/07/2001,RTA,645,All,2006,7,430498,28/05/1998
2476,K,Kapil,Chicago,Chicago,Chicago,Chicago,Jharkhand,Brazil,549130,368937727,Kapil39@rediff.co.in,Kap198K,Male,04/12/2008,39,Potential ,OngoingMonitoring,G-Mail,04/12/2008,TRUE,04/12/2008,908185127,04/12/2008,229,4252,4247,2719,9379,5349,13/10/2009,9,1,AlmaMaterLLC,773239,Kapil,SINGLE,3842,3921,21/05/2009,Maruti.pvt,7049,All,1990,4,937169,27/09/1996
7270,A,Abhishek,Delhi,Delhi,Delhi,Delhi,Bihar,Afghanistan,828707,325844153,Abhishek57@rediff.co.in,Abh183A,Transgender,22/10/2002,57,Potential ,OngoingMonitoring,G-Mail,22/10/2002,TRUE,22/10/2002,385126571,22/10/2002,951,3445,3779,4475,2698,3372,22/04/2000,0,1,AuthenticStreeSignsInc,632367,Abhishek,MARRID,203,9308,23/05/2002, ACS ,2000,All,2015,8,852217,27/10/1997
8533,S,Sonali,Texas,Texas,Texas,Texas,Jharkhand,Brazil,561497,694418367,Sonali38@yahoo.com,Son917S,Male,13/03/2006,38,New ,CustomerDueDiligence,courier,13/03/2006,TRUE,13/03/2006,463747400,13/03/2006,979,4863,3533,2049,4899,2393,12/09/2009,43,3,ClubColorsBuyer,342747,Sonali,SINGLE,379,2233,10/06/2001,sinoploxpvt,7472,All,2006,4,983290,07/10/1999
9343,S,Suraj,Houston,Houston,Houston,Houston,Andhra Pradesh,India,917905,466130142,Suraj16@gmail.com,Sur548S,Male,10/03/1997,16,Loyal ,CustomerIdentificationProgram,G-Mail,10/03/1997,FALSE,10/03/1997,552908809,10/03/1997,441,1496,3954,3039,6469,8302,26/08/1991,41,4,DriStickDecalCorp,912930,Suraj,MARRID,6343,2403,19/06/2006,RTO,1312,All,2018,5,426693,09/03/1993
896,S,Suraj,Houston,Houston,Houston,Houston,Gujarat,India,256181,142686185,Suraj35@yahoo.com,Sur842S,Male,23/04/1999,35,Impulsive,CustomerIdentificationProgram,G-Mail,23/04/1999,TRUE,23/04/1999,781191211,23/04/1999,913,2120,3671,2545,1989,644,22/03/2001,29,4,BroderBros,772507,Suraj,MARRID,5412,8464,04/07/1995,sinoploxpvt,6526,All,1994,5,347890,05/10/2007
4763,S,Sonali,Los Angeles,Los Angeles,Los Angeles,Los Angeles,Jharkhand,Albania,178508,517876972,Sonali30@rediff.co.in,Son927S,Female,24/08/1991,30,New ,CustomerIdentificationProgram,courier,24/08/1991,FALSE,24/08/1991,952231937,24/08/1991,173,3589,2329,3123,4879,2795,07/05/1992,0,1,DriStickDecalCorp,142324,Sonali,SINGLE,8137,4504,04/10/1999,RTO,1447,All,2015,9,17016,08/11/1990
5829,V,Vinay,Ohio,Ohio,Ohio,Ohio,Goa,Pakistan,593230,799446434,Vinay29@rediff.co.in,Vin161V,Transgender,13/03/2000,29,Loyal ,CustomerDueDiligence,courier,13/03/2000,TRUE,13/03/2000,625366877,13/03/2000,590,2843,2123,4050,3974,5300,20/04/2000,14,2,ClubColorsBuyer,852187,Vinay,MARRID,9368,1313,30/11/2007,Maruti.pvt,7686,All,2007,3,242979,15/10/2002
324,T,Tarun,pune,pune,pune,pune,MP,Pakistan,328435,283224261,Tarun44@rediff.co.in,Tar371T,Female,28/02/1997,44,New ,CustomerDueDiligence,G-Mail,28/02/1997,FALSE,28/02/1997,554179569,28/02/1997,108,1463,4714,2942,3938,8040,06/02/1992,28,4,ImprintInc,912292,Tarun,MARRID,6263,9633,12/01/2006, ACS ,1913,All,2017,8,640703,29/11/1996
9434,S,Smith,Missouri,Missouri,Missouri,Missouri,MP,Brazil,716330,936273204,Smith30@rediff.co.in,Smi531S,Male,22/11/1996,30,Impulsive,CustomerIdentificationProgram,courier,22/11/1996,TRUE,22/11/1996,525022872,22/11/1996,670,2327,3696,4713,959,1244,15/10/2007,24,4,AuthenticStreeSignsInc,342836,Smith,MARRID,4097,8949,07/05/2004,RTO,7860,All,2009,10,123450,13/05/2001
9034,A,Anand,Bhopal,Bhopal,Bhopal,Bhopal,Kerala,Afghanistan,541851,526916247,Anand59@yahoo.com,Ana579A,Male,09/03/1994,59,Impulsive,CustomerDueDiligence,G-Mail,09/03/1994,FALSE,09/03/1994,945291887,09/03/1994,271,1675,2206,3975,384,6760,17/01/1993,22,1,ImprintInc,753931,Anand,MARRID,2416,4474,08/10/2008, ACS ,4928,All,1992,2,875576,19/08/2002
2702,K,Kapil,California,California,California,California,Kerala,Peru,539886,723571206,Kapil33@yahoo.com,Kap434K,Male,16/01/1993,33,Impulsive,OngoingMonitoring,G-Mail,16/01/1993,FALSE,16/01/1993,957080571,16/01/1993,373,2781,4003,4972,6504,8092,22/11/2006,48,2,ClubColorsBuyer,852967,Kapil,SINGLE,7816,1119,24/08/2002,RTA,6229,All,2006,3,642158,13/07/2003
252,S,Siya,maysur,maysur,maysur,maysur,Andhra Pradesh,Peru,635549,889542306,Siya34@rediff.co.in,Siy394S,Male,10/02/2007,34,Impulsive,CustomerDueDiligence,courier,10/02/2007,TRUE,10/02/2007,600665359,10/02/2007,532,3514,3259,2152,2323,7538,02/03/2007,38,3,ClubColorsBuyer,313270,Siya,SINGLE,5743,1252,12/01/2005,RTO,5991,All,1990,1,731180,12/08/1993
9320,P,Parul,hyd,hyd,hyd,hyd,UP,Afghanistan,779213,621563561,Parul53@rediff.co.in,Par421P,Female,09/10/2002,53,New ,CustomerDueDiligence,G-Mail,09/10/2002,TRUE,09/10/2002,435886035,09/10/2002,904,4558,4560,3372,6498,1877,25/10/1990,44,4,ClubColorsBuyer,243434,Parul,SINGLE,6801,3062,18/07/2003,Maruti.pvt,4161,All,1994,11,354156,27/12/1995
2407,K,Kapil,California,California,California,California,Gujarat,India,307523,6023972,Kapil18@yahoo.com,Kap589K,Transgender,21/09/2002,18,Potential ,CustomerDueDiligence,G-Mail,21/09/2002,TRUE,21/09/2002,683553793,21/09/2002,493,1075,2384,2031,7701,3432,05/05/2008,48,4,ImprintInc,573507,Kapil,SINGLE,2963,593,21/04/1993, ACS ,773,All,2006,8,641727,29/01/2008
3728,V,Vinay,hyd,hyd,hyd,hyd,Gujarat,Oman,475822,16888713,Vinay21@gmail.com,Vin343V,Male,24/01/2000,21,New ,OngoingMonitoring,courier,24/01/2000,TRUE,24/01/2000,936629466,24/01/2000,231,4587,3375,2201,2048,6240,01/02/2008,10,1,BroderBros,723670,Vinay,MARRID,7399,749,26/07/2005,sinoploxpvt,8089,All,1990,1,430506,20/03/2000
5950,N,Nikhil,pune,pune,pune,pune,Kerala,Peru,457151,903773973,Nikhil36@yahoo.com,Nik880N,Female,03/11/1998,36,Loyal ,OngoingMonitoring,G-Mail,03/11/1998,TRUE,03/11/1998,195314956,03/11/1998,250,2297,3081,3371,4067,1822,04/07/1991,16,4,ClubColorsBuyer,882097,Nikhil,MARRID,6771,6899,11/09/2002, ACS ,3800,All,2007,2,153162,28/01/1992
8594,V,Vinay,Bombay,Bombay,Bombay,Bombay,MP,Pakistan,229588,94481887,Vinay20@rediff.co.in,Vin969V,Female,26/02/1991,20,Loyal ,CustomerDueDiligence,G-Mail,26/02/1991,TRUE,26/02/1991,842302913,26/02/1991,239,1807,2067,4108,6729,2766,09/06/1991,46,2,AuthenticStreeSignsInc,352487,Vinay,MARRID,4161,5002,03/05/2006,sinoploxpvt,1762,All,2009,6,892836,21/03/1998
4780,T,Tesla,Missouri,Missouri,Missouri,Missouri,Gujarat,Pakistan,448263,494691097,Tesla25@gmail.com,Tes632T,Transgender,03/04/2006,25,Potential ,CustomerIdentificationProgram,G-Mail,03/04/2006,FALSE,03/04/2006,163220094,03/04/2006,710,3761,3181,4261,1634,9465,02/07/2008,31,2,AuthenticStreeSignsInc,833477,Tesla,MARRID,1606,7277,01/04/2002,Maruti.pvt,2730,All,1992,2,598418,14/09/1993
6875,P,Parul,Chicago,Chicago,Chicago,Chicago,Bihar,Peru,124943,746191779,Parul54@rediff.co.in,Par501P,Transgender,06/03/1998,54,Loyal ,CustomerIdentificationProgram,courier,06/03/1998,FALSE,06/03/1998,878790103,06/03/1998,851,4089,2729,2273,7123,2959,28/08/1993,12,3,BroderBros,742396,Parul,SINGLE,8151,97,30/01/2009,Maruti.pvt,6175,All,2010,9,614195,18/02/1995
6741,S,Smith,Ohio,Ohio,Ohio,Ohio,Goa,Albania,388545,394759458,Smith47@gmail.com,Smi160S,Male,31/10/2002,47,New ,CustomerIdentificationProgram,G-Mail,31/10/2002,TRUE,31/10/2002,449893494,31/10/2002,633,3138,2096,3149,3257,1875,15/10/1995,46,3,DriStickDecalCorp,663482,Smith,MARRID,4666,8823,18/08/1990,sinoploxpvt,1279,All,1993,8,205204,13/03/2006
6912,A,Anamika,Delhi,Delhi,Delhi,Delhi,Andhra Pradesh,Oman,318750,500000282,Anamika41@gmail.com,Ana810A,Female,10/03/1998,41,New ,OngoingMonitoring,courier,10/03/1998,FALSE,10/03/1998,888237454,10/03/1998,882,4347,4205,2469,7418,4938,12/05/1999,19,1,DriStickDecalCorp,112753,Anamika,MARRID,6695,2054,20/08/2001,RTA,4983,All,2010,7,24685,22/11/2001
7352,A,Anand,Delhi,Delhi,Delhi,Delhi,Bihar,Brazil,472680,90813745,Anand51@rediff.co.in,Ana629A,Female,02/05/1993,51,Potential ,OngoingMonitoring,courier,02/05/1993,FALSE,02/05/1993,928031307,02/05/1993,787,2130,4568,4954,2263,9648,13/05/2002,46,4,AuthenticStreeSignsInc,572191,Anand,SINGLE,8096,7387,17/02/2005,RTO,7671,All,1992,1,626129,22/03/1994
3896,N,Nikhil,Oregon,Oregon,Oregon,Oregon,Kerala,Pakistan,242735,663658013,Nikhil39@yahoo.com,Nik542N,Female,29/07/2002,39,New ,OngoingMonitoring,G-Mail,29/07/2002,TRUE,29/07/2002,749126519,29/07/2002,623,4227,4576,4855,2699,8438,23/11/1990,35,2,ClubColorsBuyer,833237,Nikhil,SINGLE,3265,6550,15/08/2002,sinoploxpvt,2741,All,1994,8,343946,03/06/2003
7276,S,Smith,Missouri,Missouri,Missouri,Missouri,MP,India,665407,329274576,Smith58@yahoo.com,Smi856S,Female,20/12/1995,58,Potential ,CustomerIdentificationProgram,G-Mail,20/12/1995,FALSE,20/12/1995,156187772,20/12/1995,259,1617,4147,4153,6785,1457,09/12/1996,41,3,ClubColorsBuyer,722224,Smith,MARRID,5373,6267,17/01/2005,RTA,666,All,2009,4,84247,10/06/2004
